created_at, provider, input_len, billed_prompt_len, billed_output_len, cached_tokens, duration (ms)
1761501134, harvard_openai, 10, 25, 1, 0, 583
1761501135, harvard_openai, 100, 25, 1, 0, 552
1761501137, harvard_openai, 100, 25, 1, 0, 702
1761504788, harvard_openai, 10, 25, 1, 0, 972
1761504791, harvard_openai, 10, 25, 1, 0, 582
1761504791, harvard_openai, 100, 25, 1, 0, 478
1761504794, harvard_openai, 100, 25, 1, 0, 445
1761508444, harvard_openai, 10, 25, 1, 0, 520
1761508446, harvard_openai, 10, 25, 1, 0, 460
1761508447, harvard_openai, 100, 25, 1, 0, 637
1761508449, harvard_openai, 100, 25, 1, 0, 456
1761512105, harvard_openai, 10, 25, 1, 0, 588
1761512108, harvard_openai, 10, 25, 1, 0, 493
1761512109, harvard_openai, 100, 25, 1, 0, 600
1761512111, harvard_openai, 100, 25, 1, 0, 651
1761515760, harvard_openai, 10, 25, 1, 0, 405
1761515763, harvard_openai, 10, 25, 1, 0, 807
1761515763, harvard_openai, 100, 25, 1, 0, 439
1761515766, harvard_openai, 100, 25, 1, 0, 653
1761519425, harvard_openai, 10, 25, 1, 0, 417
1761519427, harvard_openai, 10, 25, 1, 0, 579
1761519428, harvard_openai, 100, 25, 1, 0, 635
1761519430, harvard_openai, 100, 25, 1, 0, 634
1761523079, harvard_openai, 10, 25, 1, 0, 436
1761523082, harvard_openai, 10, 25, 1, 0, 528
1761523082, harvard_openai, 100, 25, 1, 0, 915
1761523085, harvard_openai, 100, 25, 1, 0, 351
1761526733, harvard_openai, 10, 25, 1, 0, 505
1761526735, harvard_openai, 10, 25, 1, 0, 928
1761526736, harvard_openai, 100, 25, 1, 0, 633
1761526739, harvard_openai, 100, 25, 1, 0, 543
1761530390, harvard_openai, 10, 25, 1, 0, 1047
1761530394, harvard_openai, 10, 25, 1, 0, 671
1761530394, harvard_openai, 100, 25, 1, 0, 493
1761530397, harvard_openai, 100, 25, 1, 0, 751
1761534045, harvard_openai, 10, 25, 1, 0, 482
1761534048, harvard_openai, 10, 25, 1, 0, 777
1761534048, harvard_openai, 100, 25, 1, 0, 901
1761534051, harvard_openai, 100, 25, 1, 0, 496
1761537702, harvard_openai, 10, 25, 1, 0, 535
1761537705, harvard_openai, 10, 25, 1, 0, 812
1761537706, harvard_openai, 100, 25, 1, 0, 630
1761537708, harvard_openai, 100, 25, 1, 0, 511
1761541357, harvard_openai, 10, 25, 1, 0, 671
1761541360, harvard_openai, 10, 25, 1, 0, 388
1761541360, harvard_openai, 100, 25, 1, 0, 643
1761541363, harvard_openai, 100, 25, 1, 0, 431
1761545017, harvard_openai, 10, 25, 1, 0, 3934
1761545023, harvard_openai, 10, 25, 1, 0, 625
1761545023, harvard_openai, 100, 25, 1, 0, 676
1761545026, harvard_openai, 100, 25, 1, 0, 765
1761548676, harvard_openai, 10, 25, 1, 0, 457
1761548679, harvard_openai, 10, 25, 1, 0, 607
1761548679, harvard_openai, 100, 25, 1, 0, 794
1761548682, harvard_openai, 100, 25, 1, 0, 349
1761552331, harvard_openai, 10, 25, 1, 0, 479
1761552334, harvard_openai, 10, 25, 1, 0, 439
1761552334, harvard_openai, 100, 25, 1, 0, 4336
1761552340, harvard_openai, 100, 25, 1, 0, 772
1761556000, harvard_openai, 10, 25, 1, 0, 545
1761556003, harvard_openai, 10, 25, 1, 0, 861
1761556004, harvard_openai, 100, 25, 1, 0, 433
1761556006, harvard_openai, 100, 25, 1, 0, 480
1761559664, harvard_openai, 10, 25, 1, 0, 847
1761559667, harvard_openai, 10, 25, 1, 0, 513
1761559668, harvard_openai, 100, 25, 1, 0, 587
1761559670, harvard_openai, 100, 25, 1, 0, 838
1761563336, harvard_openai, 10, 25, 1, 0, 602
1761563339, harvard_openai, 10, 25, 1, 0, 688
1761563340, harvard_openai, 100, 25, 1, 0, 457
1761563342, harvard_openai, 100, 25, 1, 0, 527
1761567000, harvard_openai, 10, 25, 1, 0, 556
1761567002, harvard_openai, 10, 25, 1, 0, 2445
1761567005, harvard_openai, 100, 25, 1, 0, 548
1761567007, harvard_openai, 100, 25, 1, 0, 810
1761570670, harvard_openai, 10, 25, 1, 0, 528
1761570672, harvard_openai, 10, 25, 1, 0, 1104
1761570673, harvard_openai, 100, 25, 1, 0, 592
1761570676, harvard_openai, 100, 25, 1, 0, 388
1761574331, harvard_openai, 10, 25, 1, 0, 4622
1761574338, harvard_openai, 10, 25, 1, 0, 473
1761574338, harvard_openai, 100, 25, 1, 0, 554
1761574341, harvard_openai, 100, 25, 1, 0, 529
1761577995, harvard_openai, 10, 25, 1, 0, 519
1761577997, harvard_openai, 10, 25, 1, 0, 605
1761577998, harvard_openai, 100, 25, 1, 0, 924
1761578001, harvard_openai, 100, 25, 1, 0, 763
1761581664, harvard_openai, 10, 25, 1, 0, 540
1761581666, harvard_openai, 10, 25, 1, 0, 911
1761581667, harvard_openai, 100, 25, 1, 0, 752
1761581670, harvard_openai, 100, 25, 1, 0, 637
1761585326, harvard_openai, 10, 25, 1, 0, 827
1761585329, harvard_openai, 10, 25, 1, 0, 570
1761585329, harvard_openai, 100, 25, 1, 0, 354
1761585332, harvard_openai, 100, 25, 1, 0, 677
1761588986, harvard_openai, 10, 25, 1, 0, 767
1761588989, harvard_openai, 10, 25, 1, 0, 1173
1761588990, harvard_openai, 100, 25, 1, 0, 769
1761588993, harvard_openai, 100, 25, 1, 0, 947
1761592648, harvard_openai, 10, 25, 1, 0, 602
1761592650, harvard_openai, 10, 25, 1, 0, 614
1761592651, harvard_openai, 100, 25, 1, 0, 517
1761592653, harvard_openai, 100, 25, 1, 0, 632
1761596305, harvard_openai, 10, 25, 1, 0, 682
1761596308, harvard_openai, 10, 25, 1, 0, 418
1761596308, harvard_openai, 100, 25, 1, 0, 624
1761596311, harvard_openai, 100, 25, 1, 0, 520
1761599961, harvard_openai, 10, 25, 1, 0, 894
1761599964, harvard_openai, 10, 25, 1, 0, 501
1761599965, harvard_openai, 100, 25, 1, 0, 889
1761599968, harvard_openai, 100, 25, 1, 0, 813
1761612173, harvard_openai, 10, 25, 1, 0, 572
1761612176, harvard_openai, 10, 25, 1, 0, 479
1761612176, harvard_openai, 100, 25, 1, 0, 494
1761612179, harvard_openai, 100, 25, 1, 0, 674
1761615839, harvard_openai, 10, 25, 1, 0, 920
1761615842, harvard_openai, 10, 25, 1, 0, 559
1761615842, harvard_openai, 100, 25, 1, 0, 857
1761615845, harvard_openai, 100, 25, 1, 0, 843
1761619495, harvard_openai, 10, 25, 1, 0, 606
1761619498, harvard_openai, 10, 25, 1, 0, 793
1761619499, harvard_openai, 100, 25, 1, 0, 519
1761619501, harvard_openai, 100, 25, 1, 0, 543
1761623148, harvard_openai, 10, 25, 1, 0, 908
1761623151, harvard_openai, 10, 25, 1, 0, 902
1761623152, harvard_openai, 100, 25, 1, 0, 506
1761623154, harvard_openai, 100, 25, 1, 0, 1317
1761626807, harvard_openai, 10, 25, 1, 0, 514
1761626810, harvard_openai, 10, 25, 1, 0, 470
1761626810, harvard_openai, 100, 25, 1, 0, 1144
1761626813, harvard_openai, 100, 25, 1, 0, 1087
1761630462, harvard_openai, 10, 25, 1, 0, 465
1761630464, harvard_openai, 10, 25, 1, 0, 483
1761630465, harvard_openai, 100, 25, 1, 0, 856
1761630468, harvard_openai, 100, 25, 1, 0, 612
1761634120, harvard_openai, 10, 25, 1, 0, 950
1761634123, harvard_openai, 10, 25, 1, 0, 560
1761634123, harvard_openai, 100, 25, 1, 0, 575
1761634126, harvard_openai, 100, 25, 1, 0, 904
1761637776, harvard_openai, 10, 25, 1, 0, 627
1761637779, harvard_openai, 10, 25, 1, 0, 460
1761637779, harvard_openai, 100, 25, 1, 0, 540
1761637782, harvard_openai, 100, 25, 1, 0, 482
1761641432, harvard_openai, 10, 25, 1, 0, 814
1761641435, harvard_openai, 10, 25, 1, 0, 519
1761641435, harvard_openai, 100, 25, 1, 0, 507
1761641438, harvard_openai, 100, 25, 1, 0, 620
1761645088, harvard_openai, 10, 25, 1, 0, 527
1761645090, harvard_openai, 10, 25, 1, 0, 543
1761645091, harvard_openai, 100, 25, 1, 0, 1166
1761645094, harvard_openai, 100, 25, 1, 0, 577
1761648744, harvard_openai, 10, 25, 1, 0, 533
1761648747, harvard_openai, 10, 25, 1, 0, 703
1761648747, harvard_openai, 100, 25, 1, 0, 794
1761648750, harvard_openai, 100, 25, 1, 0, 551
1761652401, harvard_openai, 10, 25, 1, 0, 640
1761652403, harvard_openai, 10, 25, 1, 0, 571
1761652404, harvard_openai, 100, 25, 1, 0, 523
1761652406, harvard_openai, 100, 25, 1, 0, 611
1761656059, harvard_openai, 10, 25, 1, 0, 778
1761656062, harvard_openai, 10, 25, 1, 0, 632
1761656062, harvard_openai, 100, 25, 1, 0, 991
1761656065, harvard_openai, 100, 25, 1, 0, 568
1761659717, harvard_openai, 10, 25, 1, 0, 574
1761659720, harvard_openai, 10, 25, 1, 0, 533
1761659720, harvard_openai, 100, 25, 1, 0, 520
1761659723, harvard_openai, 100, 25, 1, 0, 656
1761663379, harvard_openai, 10, 25, 1, 0, 736
1761663382, harvard_openai, 10, 25, 1, 0, 665
1761663382, harvard_openai, 100, 25, 1, 0, 833
1761663385, harvard_openai, 100, 25, 1, 0, 498
1761667035, harvard_openai, 10, 25, 1, 0, 548
1761667037, harvard_openai, 10, 25, 1, 0, 512
1761667038, harvard_openai, 100, 25, 1, 0, 610
1761667040, harvard_openai, 100, 25, 1, 0, 502
1761670698, harvard_openai, 10, 25, 1, 0, 545
1761670700, harvard_openai, 10, 25, 1, 0, 605
1761670701, harvard_openai, 100, 25, 1, 0, 593
1761670704, harvard_openai, 100, 25, 1, 0, 611
1761674356, harvard_openai, 10, 25, 1, 0, 526
1761674359, harvard_openai, 10, 25, 1, 0, 603
1761674359, harvard_openai, 100, 25, 1, 0, 996
1761674362, harvard_openai, 100, 25, 1, 0, 570
1761678028, harvard_openai, 10, 25, 1, 0, 555
1761678031, harvard_openai, 10, 25, 1, 0, 672
1761678031, harvard_openai, 100, 25, 1, 0, 563
1761678034, harvard_openai, 100, 25, 1, 0, 553
1761681688, harvard_openai, 10, 25, 1, 0, 474
1761681691, harvard_openai, 10, 25, 1, 0, 641
1761681691, harvard_openai, 100, 25, 1, 0, 607
1761681694, harvard_openai, 100, 25, 1, 0, 547
1761685354, harvard_openai, 10, 25, 1, 0, 612
1761685357, harvard_openai, 10, 25, 1, 0, 706
1761685358, harvard_openai, 100, 25, 1, 0, 842
1761685361, harvard_openai, 100, 25, 1, 0, 1091
1761689014, harvard_openai, 10, 25, 1, 0, 910
1761689017, harvard_openai, 10, 25, 1, 0, 565
1761689018, harvard_openai, 100, 25, 1, 0, 1111
1761689021, harvard_openai, 100, 25, 1, 0, 893
1761692680, harvard_openai, 10, 25, 1, 0, 488
1761692683, harvard_openai, 10, 25, 1, 0, 801
1761692684, harvard_openai, 100, 25, 1, 0, 881
1761692687, harvard_openai, 100, 25, 1, 0, 605
1761696335, harvard_openai, 10, 25, 1, 0, 523
1761696338, harvard_openai, 10, 25, 1, 0, 904
1761696339, harvard_openai, 100, 25, 1, 0, 788
1761696341, harvard_openai, 100, 25, 1, 0, 577
1761699990, harvard_openai, 10, 25, 1, 0, 527
1761699993, harvard_openai, 10, 25, 1, 0, 524
1761699993, harvard_openai, 100, 25, 1, 0, 509
1761699996, harvard_openai, 100, 25, 1, 0, 544
1761703645, harvard_openai, 10, 25, 1, 0, 857
1761703648, harvard_openai, 10, 25, 1, 0, 552
1761703649, harvard_openai, 100, 25, 1, 0, 604
1761703651, harvard_openai, 100, 25, 1, 0, 468
1761707300, harvard_openai, 10, 25, 1, 0, 987
1761707303, harvard_openai, 10, 25, 1, 0, 509
1761707303, harvard_openai, 100, 25, 1, 0, 861
1761707306, harvard_openai, 100, 25, 1, 0, 535
1761710955, harvard_openai, 10, 25, 1, 0, 892
1761710958, harvard_openai, 10, 25, 1, 0, 547
1761710958, harvard_openai, 100, 25, 1, 0, 493
1761710961, harvard_openai, 100, 25, 1, 0, 599
1761714609, harvard_openai, 10, 25, 1, 0, 611
1761714612, harvard_openai, 10, 25, 1, 0, 922
1761714613, harvard_openai, 100, 25, 1, 0, 604
1761714616, harvard_openai, 100, 25, 1, 0, 575
1761718265, harvard_openai, 10, 25, 1, 0, 647
1761718268, harvard_openai, 10, 25, 1, 0, 713
1761718269, harvard_openai, 100, 25, 1, 0, 542
1761718271, harvard_openai, 100, 25, 1, 0, 592
1761721921, harvard_openai, 10, 25, 1, 0, 678
1761721924, harvard_openai, 10, 25, 1, 0, 695
1761721924, harvard_openai, 100, 25, 1, 0, 1487
1761721928, harvard_openai, 100, 25, 1, 0, 596
1761725577, harvard_openai, 10, 25, 1, 0, 573
1761725580, harvard_openai, 10, 25, 1, 0, 491
1761725580, harvard_openai, 100, 25, 1, 0, 481
1761725583, harvard_openai, 100, 25, 1, 0, 989
1761729235, harvard_openai, 10, 25, 1, 0, 562
1761729238, harvard_openai, 10, 25, 1, 0, 495
1761729238, harvard_openai, 100, 25, 1, 0, 740
1761729241, harvard_openai, 100, 25, 1, 0, 650
1761732898, harvard_openai, 10, 25, 1, 0, 491
1761732901, harvard_openai, 10, 25, 1, 0, 526
1761732901, harvard_openai, 100, 25, 1, 0, 775
1761732904, harvard_openai, 100, 25, 1, 0, 1096
1761736557, harvard_openai, 10, 25, 1, 0, 582
1761736559, harvard_openai, 10, 25, 1, 0, 901
1761736560, harvard_openai, 100, 25, 1, 0, 880
1761736563, harvard_openai, 100, 25, 1, 0, 618
1761740213, harvard_openai, 10, 25, 1, 0, 736
1761740216, harvard_openai, 10, 25, 1, 0, 1026
1761740217, harvard_openai, 100, 25, 1, 0, 467
1761740219, harvard_openai, 100, 25, 1, 0, 1002
1761743870, harvard_openai, 10, 25, 1, 0, 487
1761743873, harvard_openai, 10, 25, 1, 0, 522
1761743873, harvard_openai, 100, 25, 1, 0, 587
1761743876, harvard_openai, 100, 25, 1, 0, 917
1761747529, harvard_openai, 10, 25, 1, 0, 516
1761747532, harvard_openai, 10, 25, 1, 0, 705
1761747533, harvard_openai, 100, 25, 1, 0, 709
1761747535, harvard_openai, 100, 25, 1, 0, 611
1761751194, harvard_openai, 10, 25, 1, 0, 673
1761751196, harvard_openai, 10, 25, 1, 0, 963
1761751197, harvard_openai, 100, 25, 1, 0, 659
1761751200, harvard_openai, 100, 25, 1, 0, 796
1761754853, harvard_openai, 10, 25, 1, 0, 548
1761754856, harvard_openai, 10, 25, 1, 0, 556
1761754856, harvard_openai, 100, 25, 1, 0, 1082
1761754859, harvard_openai, 100, 25, 1, 0, 876
1761758515, harvard_openai, 10, 25, 1, 0, 659
1761758518, harvard_openai, 10, 25, 1, 0, 984
1761758519, harvard_openai, 100, 25, 1, 0, 548
1761758521, harvard_openai, 100, 25, 1, 0, 1023
1761762176, harvard_openai, 10, 25, 1, 0, 881
1761762179, harvard_openai, 10, 25, 1, 0, 797
1761762180, harvard_openai, 100, 25, 1, 0, 748
1761762183, harvard_openai, 100, 25, 1, 0, 594
1761765840, harvard_openai, 10, 25, 1, 0, 1032
1761765843, harvard_openai, 10, 25, 1, 0, 442
1761765843, harvard_openai, 100, 25, 1, 0, 850
1761765846, harvard_openai, 100, 25, 1, 0, 695
1761769497, harvard_openai, 10, 25, 1, 0, 1301
1761769501, harvard_openai, 10, 25, 1, 0, 578
1761769501, harvard_openai, 100, 25, 1, 0, 1029
1761769504, harvard_openai, 100, 25, 1, 0, 601
1761773160, harvard_openai, 10, 25, 1, 0, 895
1761773163, harvard_openai, 10, 25, 1, 0, 582
1761773164, harvard_openai, 100, 25, 1, 0, 628
1761773166, harvard_openai, 100, 25, 1, 0, 619
1761776820, harvard_openai, 10, 25, 1, 0, 448
1761776822, harvard_openai, 10, 25, 1, 0, 584
1761776823, harvard_openai, 100, 25, 1, 0, 985
1761776826, harvard_openai, 100, 25, 1, 0, 732
1761780478, harvard_openai, 10, 25, 1, 0, 491
1761780481, harvard_openai, 10, 25, 1, 0, 496
1761780481, harvard_openai, 100, 25, 1, 0, 534
1761780484, harvard_openai, 100, 25, 1, 0, 609
1761784134, harvard_openai, 10, 25, 1, 0, 583
1761784136, harvard_openai, 10, 25, 1, 0, 642
1761784137, harvard_openai, 100, 25, 1, 0, 670
1761784140, harvard_openai, 100, 25, 1, 0, 1263
1761787792, harvard_openai, 10, 25, 1, 0, 542
1761787795, harvard_openai, 10, 25, 1, 0, 639
1761787796, harvard_openai, 100, 25, 1, 0, 547
1761787798, harvard_openai, 100, 25, 1, 0, 738
1761791453, harvard_openai, 10, 25, 1, 0, 627
1761791456, harvard_openai, 10, 25, 1, 0, 894
1761791457, harvard_openai, 100, 25, 1, 0, 520
1761791459, harvard_openai, 100, 25, 1, 0, 725
1761795113, harvard_openai, 10, 25, 1, 0, 629
1761795116, harvard_openai, 10, 25, 1, 0, 700
1761795117, harvard_openai, 100, 25, 1, 0, 631
1761795119, harvard_openai, 100, 25, 1, 0, 564
1761798777, harvard_openai, 10, 25, 1, 0, 908
1761798780, harvard_openai, 10, 25, 1, 0, 462
1761798781, harvard_openai, 100, 25, 1, 0, 527
1761798783, harvard_openai, 100, 25, 2, 0, 572
1761802432, harvard_openai, 10, 25, 1, 0, 556
1761802435, harvard_openai, 10, 25, 1, 0, 643
1761802436, harvard_openai, 100, 25, 1, 0, 593
1761802438, harvard_openai, 100, 25, 1, 0, 564
1761806088, harvard_openai, 10, 25, 1, 0, 948
1761806091, harvard_openai, 10, 25, 1, 0, 562
1761806091, harvard_openai, 100, 25, 1, 0, 774
1761806094, harvard_openai, 100, 25, 1, 0, 539
1761809744, harvard_openai, 10, 25, 1, 0, 569
1761809746, harvard_openai, 10, 25, 1, 0, 630
1761809747, harvard_openai, 100, 25, 1, 0, 578
1761809750, harvard_openai, 100, 25, 1, 0, 2990
1761813412, harvard_openai, 10, 25, 1, 0, 661
1761813415, harvard_openai, 10, 25, 1, 0, 484
1761813415, harvard_openai, 100, 25, 1, 0, 658
1761813418, harvard_openai, 100, 25, 1, 0, 658
1761817069, harvard_openai, 10, 25, 1, 0, 449
1761817071, harvard_openai, 10, 25, 1, 0, 533
1761817072, harvard_openai, 100, 25, 1, 0, 1094
1761817075, harvard_openai, 100, 25, 1, 0, 691
1761820725, harvard_openai, 10, 25, 1, 0, 604
1761820728, harvard_openai, 10, 25, 1, 0, 639
1761820729, harvard_openai, 100, 25, 1, 0, 874
1761820732, harvard_openai, 100, 25, 1, 0, 600
1761824384, harvard_openai, 10, 25, 1, 0, 555
1761824387, harvard_openai, 10, 25, 1, 0, 450
1761824387, harvard_openai, 100, 25, 1, 0, 527
1761824390, harvard_openai, 100, 25, 1, 0, 582
1761828042, harvard_openai, 10, 25, 1, 0, 902
1761828045, harvard_openai, 10, 25, 1, 0, 630
1761828045, harvard_openai, 100, 25, 1, 0, 1011
1761828048, harvard_openai, 100, 25, 1, 0, 573
1761831704, harvard_openai, 10, 25, 1, 0, 570
1761831707, harvard_openai, 10, 25, 1, 0, 602
1761831707, harvard_openai, 100, 25, 1, 0, 719
1761831710, harvard_openai, 100, 25, 1, 0, 750
1761835365, harvard_openai, 10, 25, 1, 0, 684
1761835368, harvard_openai, 10, 25, 1, 0, 945
1761835369, harvard_openai, 100, 25, 1, 0, 998
1761835372, harvard_openai, 100, 25, 1, 0, 962
1761839034, harvard_openai, 10, 25, 1, 0, 665
1761839037, harvard_openai, 10, 25, 1, 0, 1009
1761839038, harvard_openai, 100, 25, 1, 0, 701
1761839040, harvard_openai, 100, 25, 1, 0, 1055
1761842701, harvard_openai, 10, 25, 2, 0, 593
1761842704, harvard_openai, 10, 25, 2, 0, 618
1761842704, harvard_openai, 100, 25, 1, 0, 756
1761842707, harvard_openai, 100, 25, 1, 0, 856
1761846368, harvard_openai, 10, 25, 1, 0, 830
1761846371, harvard_openai, 10, 25, 1, 0, 1251
1761846372, harvard_openai, 100, 25, 1, 0, 898
1761846375, harvard_openai, 100, 25, 1, 0, 902
1761850033, harvard_openai, 10, 25, 1, 0, 573
1761850036, harvard_openai, 10, 25, 1, 0, 550
1761850036, harvard_openai, 100, 25, 1, 0, 734
1761850039, harvard_openai, 100, 25, 1, 0, 875
1761853696, harvard_openai, 10, 25, 1, 0, 1082
1761853700, harvard_openai, 10, 25, 1, 0, 807
1761853700, harvard_openai, 100, 25, 1, 0, 477
1761853703, harvard_openai, 100, 25, 1, 0, 967
1761857354, harvard_openai, 10, 25, 1, 0, 460
1761857357, harvard_openai, 10, 25, 1, 0, 564
1761857357, harvard_openai, 100, 25, 1, 0, 589
1761857360, harvard_openai, 100, 25, 1, 0, 557
1761861012, harvard_openai, 10, 25, 1, 0, 729
1761861015, harvard_openai, 10, 25, 1, 0, 542
1761861016, harvard_openai, 100, 25, 1, 0, 781
1761861018, harvard_openai, 100, 25, 1, 0, 508
1761864671, harvard_openai, 10, 25, 1, 0, 891
1761864674, harvard_openai, 10, 25, 1, 0, 965
1761864675, harvard_openai, 100, 25, 1, 0, 493
1761864677, harvard_openai, 100, 25, 1, 0, 587
1761868330, harvard_openai, 10, 25, 1, 0, 613
1761868333, harvard_openai, 10, 25, 1, 0, 568
1761868334, harvard_openai, 100, 25, 1, 0, 551
1761868336, harvard_openai, 100, 25, 1, 0, 781
1761871986, harvard_openai, 10, 25, 1, 0, 517
1761871989, harvard_openai, 10, 25, 1, 0, 439
1761871989, harvard_openai, 100, 25, 1, 0, 565
1761871992, harvard_openai, 100, 25, 1, 0, 883
1761875646, harvard_openai, 10, 25, 1, 0, 672
1761875649, harvard_openai, 10, 25, 1, 0, 1279
1761875650, harvard_openai, 100, 25, 1, 0, 699
1761875653, harvard_openai, 100, 25, 1, 0, 444
1761879306, harvard_openai, 10, 25, 1, 0, 678
1761879309, harvard_openai, 10, 25, 1, 0, 559
1761879309, harvard_openai, 100, 25, 1, 0, 1228
1761879312, harvard_openai, 100, 25, 1, 0, 755
1761882965, harvard_openai, 10, 25, 1, 0, 1034
1761882968, harvard_openai, 10, 25, 1, 0, 625
1761882968, harvard_openai, 100, 25, 1, 0, 531
1761882971, harvard_openai, 100, 25, 1, 0, 611
1761886619, harvard_openai, 10, 25, 1, 0, 670
1761886622, harvard_openai, 10, 25, 1, 0, 576
1761886623, harvard_openai, 100, 25, 1, 0, 605
1761886625, harvard_openai, 100, 25, 1, 0, 985
1761890275, harvard_openai, 10, 25, 1, 0, 552
1761890278, harvard_openai, 10, 25, 1, 0, 607
1761890278, harvard_openai, 100, 25, 1, 0, 565
1761890281, harvard_openai, 100, 25, 1, 0, 602
1761893927, harvard_openai, 10, 25, 1, 0, 414
1761893930, harvard_openai, 10, 25, 1, 0, 689
1761893930, harvard_openai, 100, 25, 1, 0, 659
1761893933, harvard_openai, 100, 25, 1, 0, 826
1761897581, harvard_openai, 10, 25, 1, 0, 548
1761897584, harvard_openai, 10, 25, 1, 0, 852
1761897585, harvard_openai, 100, 25, 1, 0, 793
1761897587, harvard_openai, 100, 25, 1, 0, 580
1761901236, harvard_openai, 10, 25, 1, 0, 612
1761901238, harvard_openai, 10, 25, 1, 0, 727
1761901239, harvard_openai, 100, 25, 1, 0, 869
1761901242, harvard_openai, 100, 25, 1, 0, 602
1761904903, harvard_openai, 10, 25, 1, 0, 487
1761904905, harvard_openai, 10, 25, 1, 0, 991
1761904906, harvard_openai, 100, 25, 1, 0, 599
1761904909, harvard_openai, 100, 25, 1, 0, 639
1761908561, harvard_openai, 10, 25, 1, 0, 720
1761908564, harvard_openai, 10, 25, 1, 0, 753
1761908565, harvard_openai, 100, 25, 1, 0, 730
1761908567, harvard_openai, 100, 25, 1, 0, 602
1761912221, harvard_openai, 10, 25, 1, 0, 594
1761912224, harvard_openai, 10, 25, 1, 0, 1640
1761912225, harvard_openai, 100, 25, 1, 0, 785
1761912228, harvard_openai, 100, 25, 1, 0, 535
1761915884, harvard_openai, 10, 25, 1, 0, 434
1761915886, harvard_openai, 10, 25, 1, 0, 514
1761915887, harvard_openai, 100, 25, 1, 0, 874
1761915890, harvard_openai, 100, 25, 1, 0, 983
1761919553, harvard_openai, 10, 25, 1, 0, 665
1761919555, harvard_openai, 10, 25, 1, 0, 966
1761919556, harvard_openai, 100, 25, 1, 0, 678
1761919559, harvard_openai, 100, 25, 1, 0, 1031
1761923217, harvard_openai, 10, 25, 1, 0, 751
1761923220, harvard_openai, 10, 25, 1, 0, 2607
1761923223, harvard_openai, 100, 25, 1, 0, 922
1761923225, harvard_openai, 100, 25, 1, 0, 498
1761926885, harvard_openai, 10, 25, 1, 0, 3106
1761926891, harvard_openai, 10, 25, 1, 0, 585
1761926891, harvard_openai, 100, 25, 1, 0, 621
1761926894, harvard_openai, 100, 25, 1, 0, 590
1761930558, harvard_openai, 10, 25, 1, 0, 946
1761930561, harvard_openai, 10, 25, 1, 0, 573
1761930561, harvard_openai, 100, 25, 1, 0, 607
1761930564, harvard_openai, 100, 25, 1, 0, 672
1761934236, harvard_openai, 10, 25, 1, 0, 594
1761934239, harvard_openai, 10, 25, 1, 0, 645
1761934240, harvard_openai, 100, 25, 1, 0, 546
1761934242, harvard_openai, 100, 25, 1, 0, 677
1761937897, harvard_openai, 10, 25, 1, 0, 564
1761937900, harvard_openai, 10, 25, 1, 0, 856
1761937901, harvard_openai, 100, 25, 1, 0, 561
1761937903, harvard_openai, 100, 25, 1, 0, 539
1761941560, harvard_openai, 10, 25, 1, 0, 728
1761941563, harvard_openai, 10, 25, 1, 0, 553
1761941564, harvard_openai, 100, 25, 1, 0, 993
1761941567, harvard_openai, 100, 25, 1, 0, 681
1761945216, harvard_openai, 10, 25, 1, 0, 753
1761945219, harvard_openai, 10, 25, 1, 0, 584
1761945220, harvard_openai, 100, 25, 1, 0, 2398
1761945224, harvard_openai, 100, 25, 1, 0, 580
1761948876, harvard_openai, 10, 25, 1, 0, 530
1761948878, harvard_openai, 10, 25, 1, 0, 471
1761948879, harvard_openai, 100, 25, 1, 0, 576
1761948881, harvard_openai, 100, 25, 1, 0, 582
1761952531, harvard_openai, 10, 25, 1, 0, 562
1761952533, harvard_openai, 10, 25, 1, 0, 496
1761952534, harvard_openai, 100, 25, 1, 0, 885
1761952537, harvard_openai, 100, 25, 1, 0, 524
1761956187, harvard_openai, 10, 25, 1, 0, 543
1761956190, harvard_openai, 10, 25, 1, 0, 547
1761956190, harvard_openai, 100, 25, 1, 0, 556
1761956193, harvard_openai, 100, 25, 1, 0, 489
1761959842, harvard_openai, 10, 25, 1, 0, 583
1761959844, harvard_openai, 10, 25, 1, 0, 560
1761959845, harvard_openai, 100, 25, 1, 0, 593
1761959847, harvard_openai, 100, 25, 1, 0, 476
1761963496, harvard_openai, 10, 25, 1, 0, 528
1761963499, harvard_openai, 10, 25, 1, 0, 547
1761963499, harvard_openai, 100, 25, 1, 0, 496
1761963502, harvard_openai, 100, 25, 1, 0, 954
1761967151, harvard_openai, 10, 25, 1, 0, 546
1761967154, harvard_openai, 10, 25, 1, 0, 538
1761967155, harvard_openai, 100, 25, 1, 0, 549
1761967157, harvard_openai, 100, 25, 1, 0, 850
1761970807, harvard_openai, 10, 25, 1, 0, 500
1761970810, harvard_openai, 10, 25, 1, 0, 451
1761970810, harvard_openai, 100, 25, 1, 0, 875
1761970813, harvard_openai, 100, 25, 1, 0, 824
1761974465, harvard_openai, 10, 25, 1, 0, 870
1761974468, harvard_openai, 10, 25, 1, 0, 524
1761974469, harvard_openai, 100, 25, 1, 0, 841
1761974472, harvard_openai, 100, 25, 1, 0, 468
1761978118, harvard_openai, 10, 25, 1, 0, 1201
1761978121, harvard_openai, 10, 25, 1, 0, 892
1761978122, harvard_openai, 100, 25, 1, 0, 625
1761978125, harvard_openai, 100, 25, 1, 0, 600
