created_at, provider, input_len, billed_prompt_len, billed_output_len, cached_tokens, duration (ms)
1762535920, meta, 30000, 30796, 14, 0, 2313
1762535924, meta, 30000, 30796, 11, 0, 2277
1762535927, meta, 100000, 105902, 371, 0, 15778
1762535945, meta, 100000, 105902, 9, 0, 9759
1762539677, meta, 10, 28, 2, 0, 295
1762539679, meta, 10, 28, 2, 0, 269
1762539679, meta, 100, 28, 2, 0, 323
1762539682, meta, 100, 28, 2, 0, 263
1762539682, meta, 1000, 889, 3, 0, 291
1762539684, meta, 1000, 889, 2, 0, 314
1762539684, meta, 3000, 2714, 3, 0, 385
1762539687, meta, 3000, 2714, 3, 0, 341
1762539687, meta, 10000, 9975, 11, 0, 919
1762539690, meta, 10000, 9975, 11, 0, 603
1762539691, meta, 30000, 30796, 58, 0, 2845
1762539696, meta, 30000, 30796, 56, 0, 1554
1762539697, meta, 100000, 105902, 9, 0, 9334
1762539708, meta, 100000, 105902, 12, 0, 9137
1762543498, meta, 10, 28, 2, 0, 384
1762543500, meta, 10, 28, 2, 0, 453
1762543501, meta, 100, 27, 2, 0, 264
1762543503, meta, 100, 27, 2, 0, 260
1762543503, meta, 1000, 890, 3, 0, 882
1762543506, meta, 1000, 890, 3, 0, 270
1762543506, meta, 3000, 2714, 3, 0, 385
1762543509, meta, 3000, 2714, 3, 0, 773
1762543509, meta, 10000, 9975, 12, 0, 1229
1762543513, meta, 10000, 9975, 11, 0, 528
1762543513, meta, 30000, 30796, 11, 0, 2676
1762543518, meta, 30000, 30796, 11, 0, 1226
1762543519, meta, 100000, 0, 0, 0, 62104
1762543583, meta, 100000, 105902, 10, 0, 2425
1762547348, meta, 10, 28, 2, 0, 267
1762547350, meta, 10, 28, 2, 0, 842
1762547351, meta, 100, 28, 2, 0, 490
1762547353, meta, 100, 28, 2, 0, 821
1762547354, meta, 1000, 889, 3, 0, 808
1762547357, meta, 1000, 889, 3, 0, 706
1762547358, meta, 3000, 2715, 3, 0, 984
1762547361, meta, 3000, 2715, 3, 0, 390
1762547361, meta, 10000, 9976, 11, 0, 1087
1762547364, meta, 10000, 9976, 11, 0, 1053
1762547365, meta, 30000, 30796, 11, 0, 2188
1762547369, meta, 30000, 30796, 11, 0, 2623
1762547372, meta, 100000, 105902, 13, 0, 9687
1762547384, meta, 100000, 105902, 9, 0, 13220
1762551103, meta, 10, 28, 2, 0, 342
1762551106, meta, 10, 28, 2, 0, 331
1762551106, meta, 100, 28, 2, 0, 256
1762551108, meta, 100, 28, 2, 0, 284
1762551109, meta, 1000, 889, 3, 0, 300
1762551111, meta, 1000, 889, 3, 0, 289
1762551111, meta, 3000, 2714, 2, 0, 367
1762551114, meta, 3000, 2714, 2, 0, 469
1762551114, meta, 10000, 9975, 11, 0, 898
1762551117, meta, 10000, 9975, 3, 0, 456
1762551117, meta, 30000, 30796, 12, 0, 2288
1762551122, meta, 30000, 30796, 70, 0, 1698
1762551123, meta, 100000, 105902, 12, 0, 9077
1762551134, meta, 100000, 0, 0, 0, 55690
1762554894, meta, 10, 28, 2, 0, 323
1762554896, meta, 10, 28, 2, 0, 444
1762554897, meta, 100, 28, 2, 0, 388
1762554899, meta, 100, 28, 2, 0, 330
1762554900, meta, 1000, 890, 3, 0, 415
1762554902, meta, 1000, 890, 3, 0, 393
1762554902, meta, 3000, 2715, 3, 0, 519
1762554905, meta, 3000, 2715, 3, 0, 462
1762554905, meta, 10000, 9975, 11, 0, 964
1762554908, meta, 10000, 9975, 11, 0, 1045
1762554909, meta, 30000, 30796, 10, 0, 2274
1762554914, meta, 30000, 30796, 12, 0, 7197
1762554921, meta, 100000, 105902, 494, 0, 17314
1762554940, meta, 100000, 105902, 408, 0, 15538
1762558704, meta, 10, 28, 2, 0, 394
1762558707, meta, 10, 28, 2, 0, 364
1762558707, meta, 100, 28, 2, 0, 375
1762558709, meta, 100, 28, 2, 0, 318
1762558710, meta, 1000, 889, 2, 0, 382
1762558712, meta, 1000, 889, 2, 0, 346
1762558712, meta, 3000, 2714, 3, 0, 438
1762558715, meta, 3000, 2714, 3, 0, 421
1762558715, meta, 10000, 9976, 11, 0, 951
1762558718, meta, 10000, 9976, 12, 0, 953
1762558719, meta, 30000, 30796, 57, 0, 2960
1762558724, meta, 30000, 30796, 11, 0, 2889
1762558727, meta, 100000, 105902, 370, 0, 14967
1762558744, meta, 100000, 105902, 12, 0, 9074
1762562529, meta, 10, 28, 2, 0, 403
1762562531, meta, 10, 28, 2, 0, 339
1762562531, meta, 100, 28, 2, 0, 416
1762562534, meta, 100, 28, 2, 0, 327
1762562534, meta, 1000, 889, 2, 0, 372
1762562537, meta, 1000, 889, 3, 0, 426
1762562537, meta, 3000, 2714, 3, 0, 460
1762562539, meta, 3000, 2714, 3, 0, 464
1762562540, meta, 10000, 9975, 2, 0, 849
1762562543, meta, 10000, 9975, 11, 0, 525
1762562543, meta, 30000, 30796, 12, 0, 2427
1762562548, meta, 30000, 30796, 11, 0, 2206
1762562550, meta, 100000, 105903, 9, 0, 9158
1762562561, meta, 100000, 105903, 324, 0, 14523
1762566299, meta, 10, 28, 2, 0, 870
1762566302, meta, 10, 28, 2, 0, 306
1762566303, meta, 100, 28, 2, 0, 318
1762566305, meta, 100, 28, 2, 0, 383
1762566305, meta, 1000, 889, 2, 0, 349
1762566308, meta, 1000, 889, 2, 0, 354
1762566308, meta, 3000, 2714, 3, 0, 430
1762566310, meta, 3000, 2714, 3, 0, 383
1762566311, meta, 10000, 9975, 11, 0, 974
1762566314, meta, 10000, 9975, 11, 0, 574
1762566314, meta, 30000, 30796, 67, 0, 3065
1762566319, meta, 30000, 30796, 459, 0, 7465
1762566327, meta, 100000, 105901, 424, 0, 17108
1762566346, meta, 100000, 105901, 11, 0, 9124
1762570131, meta, 10, 28, 2, 0, 365
1762570133, meta, 10, 28, 2, 0, 351
1762570133, meta, 100, 28, 2, 0, 330
1762570136, meta, 100, 28, 2, 0, 966
1762570137, meta, 1000, 889, 3, 0, 378
1762570139, meta, 1000, 889, 2, 0, 366
1762570139, meta, 3000, 2714, 3, 0, 454
1762570142, meta, 3000, 2714, 3, 0, 421
1762570142, meta, 10000, 9975, 11, 0, 985
1762570145, meta, 10000, 9975, 11, 0, 969
1762570146, meta, 30000, 30796, 61, 0, 2958
1762570151, meta, 30000, 30796, 12, 0, 2286
1762570154, meta, 100000, 105903, 11, 0, 12992
1762570169, meta, 100000, 105903, 383, 0, 7895
1762573935, meta, 10, 28, 2, 0, 363
1762573938, meta, 10, 28, 2, 0, 315
1762573938, meta, 100, 28, 2, 0, 333
1762573940, meta, 100, 28, 2, 0, 327
1762573941, meta, 1000, 889, 3, 0, 337
1762573943, meta, 1000, 889, 3, 0, 314
1762573943, meta, 3000, 2714, 3, 0, 452
1762573946, meta, 3000, 2714, 3, 0, 574
1762573946, meta, 10000, 9975, 11, 0, 981
1762573949, meta, 10000, 9975, 12, 0, 679
1762573950, meta, 30000, 30796, 13, 0, 2219
1762573954, meta, 30000, 30796, 10, 0, 1003
1762573955, meta, 100000, 105903, 11, 0, 15729
1762573973, meta, 100000, 105903, 9, 0, 9013
1762577694, meta, 10, 28, 2, 0, 317
1762577696, meta, 10, 28, 2, 0, 297
1762577696, meta, 100, 28, 2, 0, 372
1762577699, meta, 100, 28, 2, 0, 378
1762577699, meta, 1000, 889, 3, 0, 335
1762577702, meta, 1000, 889, 3, 0, 291
1762577702, meta, 3000, 2714, 2, 0, 378
1762577704, meta, 3000, 2714, 3, 0, 426
1762577705, meta, 10000, 9975, 11, 0, 889
1762577708, meta, 10000, 9975, 3, 0, 492
1762577708, meta, 30000, 30796, 11, 0, 2260
1762577712, meta, 30000, 30796, 11, 0, 2817
1762577715, meta, 100000, 105902, 53, 0, 9944
1762577727, meta, 100000, 105902, 9, 0, 2158
1762581463, meta, 10, 28, 2, 0, 263
1762581466, meta, 10, 28, 2, 0, 337
1762581466, meta, 100, 28, 2, 0, 322
1762581468, meta, 100, 28, 2, 0, 288
1762581468, meta, 1000, 889, 3, 0, 334
1762581471, meta, 1000, 889, 3, 0, 335
1762581471, meta, 3000, 2714, 2, 0, 427
1762581474, meta, 3000, 2714, 3, 0, 346
1762581474, meta, 10000, 9975, 11, 0, 889
1762581477, meta, 10000, 9975, 11, 0, 1073
1762581478, meta, 30000, 30797, 11, 0, 2771
1762581483, meta, 30000, 30797, 71, 0, 1755
1762581484, meta, 100000, 105901, 12, 0, 9159
1762581496, meta, 100000, 105901, 9, 0, 9008
1762585215, meta, 10, 28, 2, 0, 259
1762585217, meta, 10, 28, 2, 0, 268
1762585217, meta, 100, 28, 2, 0, 314
1762585220, meta, 100, 28, 2, 0, 273
1762585220, meta, 1000, 889, 3, 0, 387
1762585222, meta, 1000, 889, 3, 0, 299
1762585223, meta, 3000, 2714, 3, 0, 383
1762585225, meta, 3000, 2714, 3, 0, 367
1762585225, meta, 10000, 9975, 11, 0, 880
1762585228, meta, 10000, 9975, 12, 0, 598
1762585229, meta, 30000, 30796, 12, 0, 2175
1762585233, meta, 30000, 30796, 263, 0, 4020
1762585237, meta, 100000, 105902, 275, 0, 13832
1762585253, meta, 100000, 105902, 348, 0, 9111
1762588970, meta, 10, 28, 2, 0, 358
1762588973, meta, 10, 28, 2, 0, 259
1762588973, meta, 100, 28, 2, 0, 273
1762588975, meta, 100, 28, 2, 0, 254
1762588975, meta, 1000, 889, 3, 0, 299
1762588978, meta, 1000, 889, 3, 0, 267
1762588978, meta, 3000, 2714, 3, 0, 419
1762588980, meta, 3000, 2714, 3, 0, 383
1762588981, meta, 10000, 9975, 11, 0, 873
1762588984, meta, 10000, 9975, 3, 0, 501
1762588984, meta, 30000, 30796, 10, 0, 2225
1762588988, meta, 30000, 30796, 12, 0, 2688
1762588991, meta, 100000, 0, 0, 0, 64344
1762589057, meta, 100000, 105904, 9, 0, 1963
1762592764, meta, 10, 28, 2, 0, 267
1762592766, meta, 10, 28, 2, 0, 281
1762592766, meta, 100, 28, 2, 0, 263
1762592768, meta, 100, 28, 2, 0, 252
1762592769, meta, 1000, 889, 3, 0, 263
1762592771, meta, 1000, 889, 2, 0, 335
1762592771, meta, 3000, 2714, 3, 0, 490
1762592774, meta, 3000, 2714, 3, 0, 382
1762592774, meta, 10000, 9976, 11, 0, 890
1762592777, meta, 10000, 9976, 11, 0, 526
1762592778, meta, 30000, 30797, 11, 0, 2180
1762592782, meta, 30000, 30797, 10, 0, 2157
1762592784, meta, 100000, 105902, 10, 0, 8952
1762592795, meta, 100000, 105902, 231, 0, 6124
1762596512, meta, 10, 28, 2, 0, 341
1762596514, meta, 10, 28, 2, 0, 272
1762596514, meta, 100, 28, 2, 0, 261
1762596516, meta, 100, 28, 2, 0, 274
1762596517, meta, 1000, 889, 2, 0, 314
1762596519, meta, 1000, 889, 2, 0, 284
1762596519, meta, 3000, 2714, 3, 0, 373
1762596522, meta, 3000, 2714, 3, 0, 352
1762596522, meta, 10000, 9975, 11, 0, 889
1762596525, meta, 10000, 9975, 11, 0, 6288
1762596531, meta, 30000, 30796, 58, 0, 3135
1762596536, meta, 30000, 30796, 12, 0, 958
1762596537, meta, 100000, 105902, 12, 0, 8986
1762596548, meta, 100000, 105902, 12, 0, 2013
1762600278, meta, 10, 28, 2, 0, 292
1762600281, meta, 10, 28, 2, 0, 284
1762600281, meta, 100, 28, 2, 0, 271
1762600283, meta, 100, 28, 2, 0, 255
1762600283, meta, 1000, 889, 3, 0, 282
1762600286, meta, 1000, 889, 3, 0, 440
1762600286, meta, 3000, 2714, 3, 0, 382
1762600288, meta, 3000, 2714, 3, 0, 372
1762600289, meta, 10000, 9975, 11, 0, 917
1762600292, meta, 10000, 9975, 11, 0, 948
1762600293, meta, 30000, 30796, 11, 0, 2719
1762600297, meta, 30000, 30796, 12, 0, 1542
1762600299, meta, 100000, 105902, 12, 0, 9036
1762600310, meta, 100000, 105902, 12, 0, 8928
1762604098, meta, 10, 28, 2, 0, 287
1762604101, meta, 10, 28, 2, 0, 257
1762604101, meta, 100, 28, 2, 0, 252
1762604103, meta, 100, 28, 2, 0, 283
1762604104, meta, 1000, 889, 2, 0, 299
1762604106, meta, 1000, 889, 2, 0, 281
1762604106, meta, 3000, 2714, 3, 0, 379
1762604109, meta, 3000, 2714, 3, 0, 417
1762604109, meta, 10000, 9975, 11, 0, 909
1762604112, meta, 10000, 9975, 11, 0, 539
1762604112, meta, 30000, 30796, 11, 0, 2208
1762604117, meta, 30000, 30796, 11, 0, 2213
1762604119, meta, 100000, 105901, 9, 0, 9092
1762604130, meta, 100000, 105901, 9, 0, 9031
1762607843, meta, 10, 28, 2, 0, 275
1762607845, meta, 10, 28, 2, 0, 374
1762607846, meta, 100, 28, 2, 0, 273
1762607848, meta, 100, 28, 2, 0, 259
1762607848, meta, 1000, 889, 3, 0, 273
1762607851, meta, 1000, 889, 3, 0, 367
1762607851, meta, 3000, 2714, 3, 0, 460
1762607853, meta, 3000, 2714, 2, 0, 385
1762607854, meta, 10000, 9975, 11, 0, 867
1762607857, meta, 10000, 9975, 11, 0, 1040
1762607858, meta, 30000, 30796, 11, 0, 2270
1762607862, meta, 30000, 30796, 10, 0, 2246
1762607864, meta, 100000, 105902, 9, 0, 8917
1762607875, meta, 100000, 105902, 423, 0, 9124
1762611592, meta, 10, 28, 2, 0, 264
1762611595, meta, 10, 28, 2, 0, 277
1762611595, meta, 100, 28, 2, 0, 265
1762611597, meta, 100, 28, 2, 0, 288
1762611597, meta, 1000, 889, 3, 0, 350
1762611600, meta, 1000, 889, 3, 0, 284
1762611600, meta, 3000, 2714, 3, 0, 382
1762611602, meta, 3000, 2714, 3, 0, 349
1762611603, meta, 10000, 9975, 11, 0, 956
1762611606, meta, 10000, 9975, 2, 0, 447
1762611606, meta, 30000, 30796, 127, 0, 3942
1762611612, meta, 30000, 30796, 28, 0, 2499
1762611615, meta, 100000, 105903, 11, 0, 9926
1762611627, meta, 100000, 105903, 11, 0, 8921
1762615340, meta, 10, 28, 2, 0, 343
1762615342, meta, 10, 28, 2, 0, 865
1762615343, meta, 100, 28, 2, 0, 281
1762615346, meta, 100, 28, 2, 0, 269
1762615346, meta, 1000, 889, 3, 0, 314
1762615348, meta, 1000, 889, 3, 0, 277
1762615348, meta, 3000, 2714, 3, 0, 393
1762615351, meta, 3000, 2714, 3, 0, 373
1762615351, meta, 10000, 9975, 11, 0, 989
1762615354, meta, 10000, 9975, 11, 0, 550
1762615355, meta, 30000, 30796, 11, 0, 2231
1762615359, meta, 30000, 30796, 11, 0, 803
1762615360, meta, 100000, 105902, 13, 0, 9073
1762615371, meta, 100000, 105902, 12, 0, 2197
1762619084, meta, 10, 28, 2, 0, 271
1762619087, meta, 10, 28, 2, 0, 389
1762619087, meta, 100, 28, 2, 0, 312
1762619089, meta, 100, 28, 2, 0, 270
1762619090, meta, 1000, 889, 3, 0, 288
1762619092, meta, 1000, 889, 3, 0, 297
1762619092, meta, 3000, 2714, 3, 0, 433
1762619095, meta, 3000, 2714, 3, 0, 376
1762619095, meta, 10000, 9975, 11, 0, 897
1762619098, meta, 10000, 9975, 11, 0, 528
1762619098, meta, 30000, 30796, 11, 0, 2213
1762619103, meta, 30000, 30796, 55, 0, 2099
1762619105, meta, 100000, 105901, 369, 0, 14924
1762619122, meta, 100000, 105901, 428, 0, 15914
1762622837, meta, 10, 28, 2, 0, 315
1762622839, meta, 10, 28, 2, 0, 267
1762622840, meta, 100, 28, 2, 0, 284
1762622842, meta, 100, 28, 2, 0, 272
1762622842, meta, 1000, 889, 2, 0, 295
1762622845, meta, 1000, 889, 3, 0, 342
1762622845, meta, 3000, 2714, 3, 0, 386
1762622847, meta, 3000, 2714, 3, 0, 365
1762622848, meta, 10000, 9975, 11, 0, 914
1762622851, meta, 10000, 9975, 11, 0, 615
1762622851, meta, 30000, 30796, 43, 0, 2625
1762622856, meta, 30000, 30796, 11, 0, 943
1762622857, meta, 100000, 105902, 9, 0, 12547
1762622871, meta, 100000, 105902, 10, 0, 2340
1762626578, meta, 10, 28, 2, 0, 304
1762626580, meta, 10, 28, 2, 0, 331
1762626581, meta, 100, 28, 2, 0, 303
1762626583, meta, 100, 28, 2, 0, 253
1762626583, meta, 1000, 889, 3, 0, 299
1762626586, meta, 1000, 889, 3, 0, 267
1762626586, meta, 3000, 2714, 3, 0, 380
1762626588, meta, 3000, 2714, 3, 0, 333
1762626588, meta, 10000, 9975, 12, 0, 894
1762626591, meta, 10000, 9975, 11, 0, 564
1762626592, meta, 30000, 30796, 131, 0, 4091
1762626598, meta, 30000, 30796, 51, 0, 1490
1762626600, meta, 100000, 105902, 469, 0, 16716
1762626618, meta, 100000, 105902, 52, 0, 2782
1762630394, meta, 10, 28, 2, 0, 267
1762630396, meta, 10, 28, 2, 0, 250
1762630397, meta, 100, 28, 2, 0, 260
1762630399, meta, 100, 28, 2, 0, 268
1762630399, meta, 1000, 889, 3, 0, 290
1762630402, meta, 1000, 889, 3, 0, 366
1762630402, meta, 3000, 2714, 3, 0, 403
1762630404, meta, 3000, 2714, 3, 0, 384
1762630405, meta, 10000, 9975, 12, 0, 924
1762630408, meta, 10000, 9975, 8, 0, 549
1762630408, meta, 30000, 30797, 64, 0, 2897
1762630413, meta, 30000, 30797, 12, 0, 8124
1762630421, meta, 100000, 105902, 11, 0, 9089
1762630432, meta, 100000, 105902, 11, 0, 1897
1762634140, meta, 10, 28, 2, 0, 318
1762634142, meta, 10, 28, 2, 0, 314
1762634143, meta, 100, 28, 2, 0, 323
1762634145, meta, 100, 28, 2, 0, 849
1762634146, meta, 1000, 889, 2, 0, 373
1762634148, meta, 1000, 889, 2, 0, 906
1762634149, meta, 3000, 2715, 3, 0, 951
1762634152, meta, 3000, 2715, 3, 0, 396
1762634153, meta, 10000, 9975, 11, 0, 994
1762634156, meta, 10000, 9975, 11, 0, 1114
1762634157, meta, 30000, 30797, 12, 0, 2268
1762634161, meta, 30000, 30797, 11, 0, 969
1762634162, meta, 100000, 105902, 13, 0, 9366
1762634173, meta, 100000, 105902, 10, 0, 9048
1762637894, meta, 10, 28, 2, 0, 922
1762637897, meta, 10, 28, 2, 0, 309
1762637898, meta, 100, 28, 2, 0, 295
1762637900, meta, 100, 28, 2, 0, 287
1762637900, meta, 1000, 890, 3, 0, 325
1762637903, meta, 1000, 890, 3, 0, 308
1762637903, meta, 3000, 2715, 3, 0, 407
1762637905, meta, 3000, 2715, 3, 0, 442
1762637906, meta, 10000, 9975, 11, 0, 932
1762637909, meta, 10000, 9975, 11, 0, 630
1762637909, meta, 30000, 30797, 88, 0, 3503
1762637915, meta, 30000, 30797, 96, 0, 3427
1762637918, meta, 100000, 105903, 313, 0, 14861
1762637935, meta, 100000, 105903, 9, 0, 10562
1762641650, meta, 10, 28, 2, 0, 314
1762641652, meta, 10, 28, 2, 0, 312
1762641653, meta, 100, 28, 2, 0, 303
1762641655, meta, 100, 28, 2, 0, 317
1762641655, meta, 1000, 889, 3, 0, 329
1762641658, meta, 1000, 889, 3, 0, 310
1762641658, meta, 3000, 2714, 2, 0, 435
1762641660, meta, 3000, 2714, 2, 0, 410
1762641661, meta, 10000, 9975, 11, 0, 1034
1762641664, meta, 10000, 9975, 11, 0, 1007
1762641665, meta, 30000, 30796, 10, 0, 2243
1762641669, meta, 30000, 30796, 88, 0, 4387
1762641673, meta, 100000, 105902, 9, 0, 9102
1762641685, meta, 100000, 105902, 9, 0, 9128
1762645410, meta, 10, 28, 2, 0, 288
1762645413, meta, 10, 28, 2, 0, 296
1762645413, meta, 100, 28, 2, 0, 333
1762645415, meta, 100, 28, 2, 0, 301
1762645416, meta, 1000, 889, 2, 0, 331
1762645418, meta, 1000, 889, 2, 0, 329
1762645418, meta, 3000, 2715, 3, 0, 448
1762645421, meta, 3000, 2715, 3, 0, 395
1762645421, meta, 10000, 9975, 11, 0, 947
1762645424, meta, 10000, 9975, 11, 0, 7124
1762645431, meta, 30000, 30796, 37, 0, 2776
1762645436, meta, 30000, 30796, 11, 0, 850
1762645437, meta, 100000, 105902, 13, 0, 9208
1762645448, meta, 100000, 105902, 52, 0, 2963
1762649160, meta, 10, 28, 2, 0, 330
1762649162, meta, 10, 28, 2, 0, 378
1762649162, meta, 100, 28, 2, 0, 306
1762649165, meta, 100, 28, 2, 0, 294
1762649165, meta, 1000, 890, 3, 0, 295
1762649167, meta, 1000, 890, 3, 0, 318
1762649168, meta, 3000, 2714, 3, 0, 490
1762649170, meta, 3000, 2714, 3, 0, 373
1762649171, meta, 10000, 9975, 11, 0, 933
1762649173, meta, 10000, 9975, 11, 0, 583
1762649174, meta, 30000, 30797, 11, 0, 2245
1762649178, meta, 30000, 30797, 11, 0, 892
1762649179, meta, 100000, 105902, 488, 0, 18036
1762649199, meta, 100000, 105902, 13, 0, 7556
1762652969, meta, 10, 28, 2, 0, 896
1762652972, meta, 10, 28, 2, 0, 292
1762652972, meta, 100, 28, 2, 0, 850
1762652975, meta, 100, 28, 2, 0, 294
1762652976, meta, 1000, 889, 2, 0, 323
1762652978, meta, 1000, 889, 3, 0, 338
1762652978, meta, 3000, 2714, 3, 0, 435
1762652981, meta, 3000, 2714, 3, 0, 538
1762652981, meta, 10000, 9975, 11, 0, 931
1762652984, meta, 10000, 9975, 11, 0, 923
1762652985, meta, 30000, 30796, 183, 0, 5301
1762652992, meta, 30000, 30796, 12, 0, 2279
1762652995, meta, 100000, 105902, 9, 0, 9072
1762653006, meta, 100000, 105902, 9, 0, 8966
1762656786, meta, 10, 28, 2, 0, 396
1762656788, meta, 10, 28, 2, 0, 310
1762656788, meta, 100, 28, 2, 0, 319
1762656791, meta, 100, 28, 2, 0, 300
1762656791, meta, 1000, 889, 3, 0, 359
1762656793, meta, 1000, 889, 3, 0, 349
1762656794, meta, 3000, 2714, 3, 0, 400
1762656796, meta, 3000, 2714, 3, 0, 457
1762656797, meta, 10000, 9975, 12, 0, 964
1762656800, meta, 10000, 9975, 11, 0, 603
1762656800, meta, 30000, 30796, 12, 0, 2327
1762656805, meta, 30000, 30796, 73, 0, 3312
1762656808, meta, 100000, 105903, 9, 0, 9136
1762656819, meta, 100000, 105903, 9, 0, 2289
1762660534, meta, 10, 28, 2, 0, 423
1762660536, meta, 10, 28, 2, 0, 292
1762660537, meta, 100, 28, 2, 0, 854
1762660539, meta, 100, 28, 2, 0, 863
1762660540, meta, 1000, 889, 2, 0, 315
1762660543, meta, 1000, 889, 2, 0, 329
1762660543, meta, 3000, 2714, 3, 0, 427
1762660545, meta, 3000, 2714, 3, 0, 402
1762660546, meta, 10000, 9975, 11, 0, 947
1762660549, meta, 10000, 9975, 11, 0, 598
1762660549, meta, 30000, 30796, 12, 0, 2244
1762660554, meta, 30000, 30796, 11, 0, 1048
1762660555, meta, 100000, 105903, 545, 0, 19241
1762660576, meta, 100000, 105903, 12, 0, 2161
1762664345, meta, 10, 28, 2, 0, 331
1762664348, meta, 10, 28, 2, 0, 269
1762664348, meta, 100, 28, 2, 0, 324
1762664350, meta, 100, 28, 2, 0, 280
1762664351, meta, 1000, 890, 3, 0, 344
1762664353, meta, 1000, 890, 3, 0, 325
1762664353, meta, 3000, 2714, 3, 0, 390
1762664356, meta, 3000, 2714, 3, 0, 399
1762664356, meta, 10000, 9975, 11, 0, 922
1762664359, meta, 10000, 9975, 11, 0, 954
1762664360, meta, 30000, 30796, 86, 0, 3659
1762664366, meta, 30000, 30796, 11, 0, 2794
1762664368, meta, 100000, 105903, 318, 0, 15310
1762664386, meta, 100000, 105903, 9, 0, 2224
1762668103, meta, 10, 28, 2, 0, 333
1762668105, meta, 10, 28, 2, 0, 291
1762668106, meta, 100, 28, 2, 0, 327
1762668108, meta, 100, 28, 2, 0, 302
1762668108, meta, 1000, 889, 2, 0, 329
1762668111, meta, 1000, 889, 2, 0, 318
1762668111, meta, 3000, 2714, 2, 0, 945
1762668114, meta, 3000, 2714, 3, 0, 961
1762668115, meta, 10000, 9975, 3, 0, 1426
1762668118, meta, 10000, 9975, 11, 0, 621
1762668119, meta, 30000, 0, 0, 0, 68208
1762668189, meta, 30000, 30796, 245, 0, 5925
1762668195, meta, 100000, 105903, 13, 0, 9197
1762668206, meta, 100000, 105903, 13, 0, 9097
1762671981, meta, 10, 28, 2, 0, 315
1762671983, meta, 10, 28, 2, 0, 324
1762671983, meta, 100, 28, 2, 0, 305
1762671986, meta, 100, 28, 2, 0, 313
1762671986, meta, 1000, 888, 2, 0, 356
1762671988, meta, 1000, 888, 2, 0, 378
1762671989, meta, 3000, 2714, 3, 0, 420
1762671991, meta, 3000, 2714, 3, 0, 414
1762671991, meta, 10000, 9975, 11, 0, 951
1762671994, meta, 10000, 9975, 3, 0, 845
1762671995, meta, 30000, 30796, 11, 0, 2293
1762672000, meta, 30000, 30796, 81, 0, 2094
1762672002, meta, 100000, 105902, 12, 0, 10783
1762672014, meta, 100000, 105902, 10, 0, 9197
1762675731, meta, 10, 28, 2, 0, 347
1762675734, meta, 10, 28, 2, 0, 888
1762675735, meta, 100, 28, 2, 0, 904
1762675737, meta, 100, 28, 2, 0, 878
1762675738, meta, 1000, 889, 2, 0, 354
1762675741, meta, 1000, 889, 3, 0, 944
1762675742, meta, 3000, 2714, 3, 0, 394
1762675744, meta, 3000, 2714, 3, 0, 387
1762675744, meta, 10000, 9975, 11, 0, 935
1762675747, meta, 10000, 9975, 11, 0, 708
1762675748, meta, 30000, 30797, 44, 0, 2889
1762675753, meta, 30000, 30797, 12, 0, 1064
1762675754, meta, 100000, 105901, 11, 0, 9243
1762675765, meta, 100000, 105901, 505, 0, 11804
1762679530, meta, 10, 28, 2, 0, 317
1762679533, meta, 10, 28, 2, 0, 372
1762679533, meta, 100, 28, 2, 0, 314
1762679535, meta, 100, 28, 2, 0, 378
1762679536, meta, 1000, 889, 2, 0, 375
1762679538, meta, 1000, 889, 3, 0, 326
1762679539, meta, 3000, 2714, 3, 0, 482
1762679541, meta, 3000, 2714, 3, 0, 389
1762679541, meta, 10000, 9975, 11, 0, 980
1762679544, meta, 10000, 9975, 11, 0, 977
1762679545, meta, 30000, 30796, 40, 0, 2968
1762679550, meta, 30000, 30796, 88, 0, 3388
1762679554, meta, 100000, 105901, 9, 0, 14947
1762679571, meta, 100000, 105901, 440, 0, 10967
1762683287, meta, 10, 28, 2, 0, 329
1762683290, meta, 10, 28, 2, 0, 348
1762683290, meta, 100, 28, 2, 0, 339
1762683292, meta, 100, 28, 2, 0, 323
1762683293, meta, 1000, 889, 3, 0, 315
1762683295, meta, 1000, 889, 3, 0, 332
1762683295, meta, 3000, 2714, 3, 0, 402
1762683298, meta, 3000, 2714, 3, 0, 439
1762683298, meta, 10000, 9975, 11, 0, 954
1762683301, meta, 10000, 9975, 11, 0, 1008
1762683302, meta, 30000, 30796, 11, 0, 2221
1762683306, meta, 30000, 30796, 11, 0, 2786
1762683309, meta, 100000, 105901, 9, 0, 9016
1762683320, meta, 100000, 105901, 9, 0, 2038
1762687021, meta, 10, 28, 2, 0, 307
1762687023, meta, 10, 28, 2, 0, 849
1762687024, meta, 100, 28, 2, 0, 913
1762687027, meta, 100, 28, 2, 0, 934
1762687028, meta, 1000, 889, 3, 0, 395
1762687030, meta, 1000, 889, 3, 0, 334
1762687031, meta, 3000, 2714, 3, 0, 459
1762687033, meta, 3000, 2714, 3, 0, 440
1762687034, meta, 10000, 9975, 3, 0, 880
1762687036, meta, 10000, 9975, 11, 0, 1006
1762687037, meta, 30000, 30796, 12, 0, 2247
1762687042, meta, 30000, 30796, 274, 0, 5001
1762687047, meta, 100000, 105902, 8, 0, 9088
1762687058, meta, 100000, 105902, 11, 0, 8985
1762690779, meta, 10, 28, 2, 0, 313
1762690782, meta, 10, 28, 2, 0, 316
1762690782, meta, 100, 28, 2, 0, 322
